order_id,customer_id,order_date,region,order_value
4139,1616,2025-06-12,North,262.6246768597596
4140,1111,2025-07-12,South,792.7443154239631
4141,1510,2025-06-25,South,543.5691263565225
4142,830,2025-05-24,North,500.6370781835375
4143,19,2025-04-22,South,842.9115332709476
4144,71,2026-02-10,North,196.59125639020772
4145,38,2025-09-06,East,391.1000949586408
4146,1844,2026-03-07,East,689.8962082631818
4147,1571,2025-04-01,North,447.52524771924885
4148,1573,2025-06-06,North,738.9485869337036
4149,1719,2025-09-15,West,832.3657618194964
4150,1567,2025-09-17,South,454.32781742074746
4151,194,2025-08-15,West,212.96224700460164
4152,1740,2025-12-14,East,327.85476523807023
4153,1850,2025-08-02,South,696.2746093618646
4154,204,2025-06-18,South,970.8417552890256
4155,1695,2025-12-30,East,311.9779993483779
4156,1206,2026-02-18,North,981.4092995601842
4157,661,2026-02-22,South,604.8303750781255
4158,1746,2025-06-21,North,897.3938112646006
4159,56,2025-10-09,East,275.46517891873907
4160,1328,2025-03-28,South,797.8900363666837
4161,450,2025-10-08,West,737.3030613049223
4162,1354,2026-02-16,West,812.022716533181
4163,1829,2026-01-26,North,944.4375447778058
4164,851,2025-11-06,East,760.4794413908872
4165,576,2026-02-21,West,987.9159705518193
4166,1228,2026-01-29,West,927.943829584609
4167,156,2025-05-03,West,185.0724286796483
4168,1459,2026-02-21,South,483.4991993838792
4169,1837,2025-08-25,East,501.27004969101665
4170,1491,2025-06-16,South,501.96957095265486
4171,1654,2025-10-23,North,805.754034532355
4172,1334,2025-06-11,South,408.3211517897953
4173,199,2025-07-02,North,597.0816025366863
4174,85,2025-08-28,East,108.52660842242238
4175,1733,2026-01-06,South,542.5746706696037
4176,585,2025-03-25,East,940.2393272950544
4177,1284,2025-12-25,North,216.4618838714237
4178,1110,2025-04-05,South,778.3869010476969
4179,483,2025-04-09,East,381.1461377763093
4180,270,2025-08-23,East,907.2153810083721
4181,1588,2025-07-18,North,248.69324925755328
4182,1938,2025-12-05,South,273.95371253217024
4183,1696,2025-03-28,North,979.6260464870513
4184,623,2025-07-07,West,134.33477810738555
4185,1028,2025-07-31,North,96.97280023316453
4186,1971,2025-03-16,West,956.5326329129725
4187,1290,2025-04-21,East,269.13716442138
4188,812,2026-02-20,East,557.2365807882913
4189,884,2025-06-08,North,650.8949324714871
4190,1035,2025-10-29,East,461.883062926794
4191,367,2025-12-26,West,60.2232986722272
4192,1151,2025-10-02,North,742.7789668524249
4193,1376,2026-02-13,West,627.6904677822126
4194,1885,2026-02-04,South,891.3594096969183
4195,1836,2025-12-28,South,324.342144881325
4196,1575,2025-06-27,East,312.9067664416997
4197,1931,2026-02-16,North,474.6266456707223
4198,713,2025-12-26,West,801.0084867170774
4199,446,2025-08-07,East,392.65347491048857
4200,670,2026-03-06,West,85.7474709778041
4201,393,2025-11-07,West,697.8494808147435
4202,1686,2025-09-18,West,910.3563543333205
4203,6,2025-09-15,South,882.6741581836985
4204,726,2025-07-19,East,570.5730444277217
4205,1266,2026-01-15,South,247.72669583852561
4206,886,2026-03-07,South,311.4983264957855
4207,1223,2025-03-25,South,532.5183821429428
4208,610,2025-04-20,South,580.1807829988578
4209,1236,2025-07-16,South,557.3128443716029
4210,1966,2025-06-10,South,791.6331622972241
4211,689,2026-02-11,East,288.94207173548693
4212,817,2025-07-17,South,103.56823135167924
4213,1197,2025-04-26,South,347.7377364807713
4214,1233,2025-05-11,West,844.4676820342479
4215,1513,2026-01-22,East,346.53275488470746
4216,1231,2025-08-12,East,427.1351288129577
4217,1365,2025-07-08,West,890.8681091209423
4218,206,2025-07-12,West,661.9447855803843
4219,1007,2025-11-23,West,905.8581646222447
4220,647,2025-04-25,South,860.0364035880482
4221,1187,2026-02-10,East,719.554769366355
4222,1514,2025-04-21,West,338.17261525923914
4223,675,2025-06-13,East,702.078438315962
4224,1596,2025-06-14,North,910.7120347647285
4225,831,2026-02-28,South,592.7175642443657
4226,1851,2025-05-27,West,600.3605109509983
4227,378,2025-09-28,North,359.6754922180116
4228,811,2025-06-23,South,434.2674755783076
4229,1239,2025-04-14,West,74.68592540004374
4230,310,2025-03-25,East,950.1123623781773
4231,820,2025-11-16,South,723.5928254671488
4232,1254,2026-02-05,West,321.89062931529986
4233,81,2025-04-21,North,887.3899630699391
4234,944,2025-09-12,North,254.37995448237896
4235,235,2026-02-26,North,363.4308454262926
4236,882,2025-12-20,East,542.9931631643369
4237,97,2025-10-21,North,300.525718808272
4238,839,2025-07-16,South,787.2684092008428
4239,1899,2025-09-02,South,134.05044547450248
4240,642,2025-06-18,North,570.0646208387064
4241,203,2025-08-25,East,476.44899705263856
4242,1435,2026-02-24,North,776.554777745516
4243,527,2025-08-31,East,949.8644008478581
4244,571,2025-06-26,West,886.3489069235912
4245,690,2025-09-30,North,225.62097774181464
4246,1870,2025-05-09,South,578.5758630509306
4247,51,2025-04-23,North,126.04109901283982
4248,1766,2025-04-15,West,161.77578111075334
4249,956,2025-03-10,East,740.116103632767
4250,489,2025-03-23,East,863.598597978311
4251,951,2026-01-05,North,428.8423302364593
4252,180,2026-01-30,North,188.91191718527372
4253,1920,2025-08-03,West,423.65151460864183
4254,554,2025-12-22,West,231.27162176457747
4255,426,2025-07-02,North,776.1310362917907
4256,904,2025-07-06,South,261.5037757819435
4257,730,2025-08-29,West,170.89053488880978
4258,1444,2025-05-21,South,251.44861098830995
4259,1344,2025-08-19,West,682.042816580194
4260,162,2025-05-11,South,310.65478202582705
4261,1592,2025-06-21,South,588.0629904418266
4262,258,2026-02-19,West,532.0175532752534
4263,617,2025-05-27,East,111.20528072568882
4264,54,2025-11-11,South,789.8536317490878
4265,573,2025-09-20,West,189.83407106635434
4266,1851,2025-08-11,East,379.2351414073336
4267,1462,2025-04-22,West,489.5967873051716
4268,200,2026-01-19,East,107.63000971491056
4269,1718,2025-04-07,West,794.4256207310967
4270,1952,2025-11-02,South,935.4311723678371
4271,1122,2025-12-26,West,580.6994768825979
4272,1337,2025-12-01,North,670.7002026124309
4273,1139,2025-05-21,South,718.9981415127584
4274,771,2025-10-29,West,451.03054267382606
4275,1272,2025-03-27,East,520.5571499014488
4276,13,2025-04-09,West,717.7483736245015
4277,977,2025-12-25,East,896.2727003638129
4278,1239,2025-09-03,East,683.3687680205456
4279,1005,2025-07-11,West,862.3898881001331
4280,1112,2025-04-04,North,772.8103871498971
4281,586,2025-04-13,South,636.68849621292
4282,357,2025-11-05,West,786.8150243158581
4283,1054,2025-10-28,West,935.5680561456492
4284,1309,2025-07-21,North,96.64663999845794
4285,229,2025-11-03,West,919.4470397340273
4286,360,2025-12-30,North,688.8837096221973
4287,1116,2025-12-25,North,183.21953742078782
4288,1986,2026-01-11,West,326.35127168671056
4289,318,2025-11-01,North,971.9796714476012
4290,117,2025-07-27,East,286.1563450848329
4291,576,2025-12-12,South,661.529947345935
4292,464,2025-09-15,North,253.53830897134003
4293,164,2025-04-24,North,671.0213995611412
4294,308,2025-10-05,North,585.4825424757485
4295,1017,2025-06-25,West,192.70669049044366
4296,1690,2026-03-04,South,538.9621265248077
4297,1311,2025-08-16,North,726.7258545371694
4298,1395,2025-07-20,West,153.5891151406378
4299,1617,2025-04-25,East,146.90648217644213
4300,1139,2025-10-15,East,924.5673946307403
4301,1707,2025-06-21,West,590.1486170231736
4302,1043,2025-05-20,South,821.9739640483366
4303,556,2025-07-23,East,782.9006538938867
4304,947,2025-10-01,North,266.5717438523103
4305,1984,2025-11-01,East,500.61543458313037
4306,1237,2025-04-05,West,166.29597971924272
4307,1265,2025-09-17,East,693.7633492899027
4308,182,2026-01-29,West,110.75409164737094
4309,1410,2025-11-21,East,432.0103886238666
4310,416,2025-12-25,South,589.5100050364646
4311,1829,2025-11-24,North,809.0508273659059
4312,1495,2025-10-10,West,550.4324494228832
4313,1035,2025-07-27,North,273.77201749019713
4314,831,2025-04-30,West,569.657473991358
4315,1974,2025-12-21,North,301.05138709038323
4316,1995,2025-08-09,East,340.068885323861
4317,1349,2025-12-22,West,421.06277435132824
4318,338,2025-09-24,South,818.9769802706425
4319,1093,2025-07-26,West,594.8805287352441
4320,305,2026-02-10,East,94.95811918029244
4321,730,2025-11-23,West,887.7505430365871
4322,414,2025-12-06,West,153.61965797317103
4323,70,2025-12-11,East,342.10976758607535
4324,747,2025-07-11,West,733.6291802877735
4325,343,2025-06-26,North,70.77042663132065
4326,1028,2025-07-11,North,748.9860126017695
4327,1900,2025-12-24,West,231.2032014014251
4328,1425,2025-11-29,South,727.7283284300253
4329,371,2025-04-26,South,703.0587125356432
4330,646,2025-04-25,North,824.192489659195
4331,936,2025-06-01,North,444.5256348345895
4332,68,2025-06-19,South,348.54876342163885
4333,645,2026-01-27,East,462.12618902886106
4334,782,2025-08-26,West,887.1275143466806
4335,491,2025-06-15,North,388.8207171351636
4336,843,2025-11-08,East,896.2853929558213
4337,1809,2025-04-19,East,773.7540215276761
4338,171,2026-03-07,West,626.0574672068724
4339,377,2025-11-22,North,244.96866301429566
4340,939,2026-01-10,South,30.14920240676224
4341,1239,2025-10-16,West,484.6188592447036
4342,1383,2025-08-14,East,795.9887988758236
4343,1419,2025-03-30,East,476.0337245451781
4344,359,2025-05-22,East,245.29156540541558
4345,1576,2025-10-13,East,842.0940871824492
4346,765,2025-04-05,West,541.5527892547159
4347,270,2025-09-20,West,277.8964124556609
4348,1397,2025-06-02,East,837.7395246944302
4349,657,2026-01-02,North,310.75439821352563
4350,1236,2025-09-12,South,696.7037374011919
4351,1641,2026-02-09,South,797.8743594081716
4352,99,2025-10-16,South,481.23472488947925
4353,1170,2025-05-05,North,764.3717150472861
4354,718,2025-04-11,West,990.1763329387346
4355,544,2025-03-28,South,309.0211608396351
4356,1739,2025-05-30,West,665.9834941112265
4357,453,2025-11-17,South,777.5081190936634
4358,888,2025-12-04,East,318.36106806091794
4359,891,2025-12-10,North,93.10085637439917
4360,762,2025-09-21,East,598.4251807067416
4361,256,2025-07-01,South,661.8629974694892
4362,517,2025-09-11,North,187.42474508314868
4363,1855,2025-10-04,South,814.1304280378985
4364,406,2025-12-22,East,994.4374045236982
4365,758,2025-12-20,South,952.2523167619678
4366,1948,2025-03-20,North,914.1335915252761
4367,1574,2025-06-06,East,26.153365995921376
4368,1433,2026-02-05,East,943.1575520211134
4369,1807,2026-01-27,North,837.8671228327917
4370,1888,2025-09-25,North,295.26684785925676
4371,694,2025-08-15,East,771.3842390264316
4372,1498,2025-03-10,North,730.8990855499109
4373,1640,2026-01-14,East,704.9700758948808
4374,1282,2025-09-10,East,558.8538869269255
4375,1670,2026-02-19,East,702.3835012348404
4376,1744,2025-09-25,East,668.2227867084704
4377,305,2025-09-13,South,574.5973013477692
4378,1468,2025-09-25,South,958.1652478062475
4379,1796,2026-02-15,West,380.72820568317167
4380,1972,2026-02-11,East,388.46388619917127
4381,1774,2026-01-24,South,503.16784411362585
4382,1466,2025-11-30,South,191.10422296393818
4383,1794,2026-01-12,West,111.09331008193102
4384,445,2025-08-31,North,78.10809294568341
4385,1219,2025-11-02,North,190.4041620272292
4386,1318,2025-06-02,North,467.6559083975515
4387,1863,2025-05-21,North,179.97577994357687
4388,714,2025-04-22,North,327.8247586518337
4389,941,2025-10-19,West,803.1541744693488
4390,1969,2026-01-21,North,291.9829974119569
4391,1137,2025-06-02,South,689.1412372439582
4392,1708,2025-07-04,West,725.9087992016938
4393,827,2025-12-10,West,611.0595526379285
4394,1348,2025-05-09,West,24.94293067749964
4395,568,2025-05-20,South,963.7753400518365
4396,476,2026-03-04,North,695.3268248140851
4397,1639,2025-12-03,West,636.8071977041637
4398,1184,2025-07-16,East,679.8104217084468
4399,1672,2025-05-13,South,696.277285186905
4400,138,2025-11-29,West,986.6399181691675
4401,625,2025-11-15,South,843.874416501178
4402,1832,2025-07-27,North,375.9309339455825
4403,1658,2025-08-18,North,40.758651302262855
4404,1367,2026-02-06,West,698.5423398565958
4405,1899,2025-03-27,West,167.71053050967365
4406,629,2025-03-21,West,120.1938978186035
4407,1208,2025-12-25,North,836.6974363929295
4408,228,2025-09-14,North,310.8103043851042
4409,1396,2025-11-11,East,954.5622837598515
4410,666,2025-09-12,East,901.3303563350255
4411,955,2025-09-10,West,199.0111813431037
4412,1063,2026-01-13,East,845.3691770438534
4413,1451,2025-07-11,West,929.8542032527741
4414,1022,2025-07-18,North,459.96579734992565
4415,1853,2025-06-01,East,186.79680569707955
4416,494,2025-07-29,West,747.3739437130596
4417,971,2026-02-21,North,667.2592164105994
4418,1176,2026-02-19,South,955.9274642115713
4419,1474,2025-05-09,North,122.51831206030879
4420,373,2025-07-28,East,505.0306327679103
4421,1349,2025-05-06,South,535.9454500424162
4422,342,2025-12-02,East,233.5181364149887
4423,105,2025-05-24,East,165.1846916160524
4424,1221,2025-11-27,East,853.7450901623187
4425,1843,2026-02-03,East,330.87425379497597
4426,561,2026-01-20,South,563.8179258967209
4427,1845,2025-11-30,East,716.663203754143
4428,717,2025-04-29,West,21.285041884406933
4429,1348,2025-08-29,East,495.86953304830934
4430,1540,2026-02-03,North,727.3444438395452
4431,116,2025-03-30,North,268.85092783762536
4432,746,2025-12-04,East,325.0868456234357
4433,138,2025-06-18,South,109.2924477661282
4434,1294,2025-11-21,North,818.1148582968397
4435,1558,2025-03-13,East,216.9792619050092
4436,1116,2025-05-18,East,454.24303867870753
4437,1282,2026-03-06,West,610.4967480926742
4438,201,2025-06-10,North,187.74609223153573
4439,1935,2025-08-11,West,151.21676676858024
4440,517,2025-06-13,East,227.91090349543052
4441,1640,2025-11-27,East,368.8502918582678
4442,29,2025-07-23,South,428.4849118535275
4443,1129,2026-02-04,West,442.05836013663753
4444,1201,2025-06-19,East,930.819345133638
4445,860,2025-06-16,East,466.81294590053426
4446,566,2025-09-28,East,667.4623540689054
4447,1518,2026-02-28,South,628.9402005232307
4448,1527,2025-11-16,North,114.37575282951697
4449,438,2026-02-05,North,468.91174518890864
4450,1514,2026-02-04,South,508.44026682727673
4451,1200,2025-03-22,East,922.4284218478449
4452,537,2025-08-29,West,619.5771225451317
4453,235,2025-09-29,West,396.25551010534554
4454,1599,2025-07-14,West,192.81507152149587
4455,696,2026-01-29,West,451.41989454586536
4456,1630,2026-02-01,West,287.56881186134507
4457,1153,2025-07-06,East,958.5274607557978
4458,1357,2025-04-12,South,614.7823081316727
4459,673,2025-09-11,South,120.21441698421091
4460,112,2025-04-30,East,386.14207405193446
4461,1173,2025-03-21,South,52.351982067941925
4462,725,2025-10-06,North,774.4055977686011
4463,7,2025-04-25,East,896.1363273302475
4464,116,2025-06-24,West,522.4983492126655
4465,972,2025-09-16,South,876.6548319537297
4466,1653,2025-07-13,South,213.03006020972836
4467,1314,2025-11-02,North,791.3543151756267
4468,439,2025-08-07,South,991.2203564167446
4469,1703,2025-09-11,North,740.6530021814212
4470,1446,2025-05-03,North,697.8281405915382
4471,926,2025-10-16,South,212.36350473639573
4472,1008,2026-01-22,South,591.0184020644289
4473,160,2025-09-06,East,141.05618871000314
4474,1014,2025-08-02,North,832.3073900734419
4475,194,2025-03-09,North,583.5627528174921
4476,1668,2025-12-17,North,160.21364520239894
4477,282,2025-11-27,East,671.639364560963
4478,1347,2026-01-06,West,172.32402360974984
4479,1452,2025-11-04,North,631.7822839426043
4480,593,2025-05-11,North,737.5732469735894
4481,1590,2025-05-10,East,756.1242858795
4482,523,2025-11-05,North,802.7417387033101
4483,1632,2026-01-08,South,618.1319421665322
4484,1053,2025-05-12,East,370.50201160671827
4485,734,2025-08-05,West,339.4585224478994
4486,1685,2025-09-06,South,143.23532703894568
4487,737,2025-09-08,South,65.06753440284166
4488,707,2026-01-17,West,279.4661234662559
4489,810,2025-05-15,East,781.6025563672754
4490,1651,2025-05-07,North,970.1801709255851
4491,1036,2025-09-01,North,811.8136625641778
4492,1253,2025-04-03,North,985.4348025816043
4493,1113,2025-11-20,South,162.2131962617287
4494,20,2026-01-30,North,675.8880742573822
4495,1069,2025-07-15,South,506.43939964791485
4496,820,2025-09-17,West,57.20798781434881
4497,1449,2025-10-31,South,698.8975669836564
4498,1828,2025-03-15,West,135.6580786032066
4499,664,2025-05-01,North,327.9269466859035
4500,1169,2025-08-20,East,784.4690791699148
4501,440,2025-04-16,West,814.1106343064619
4502,72,2025-07-10,South,332.4846466580432
4503,164,2026-02-27,East,752.8722114614981
4504,895,2025-09-28,South,463.53919553370497
4505,1768,2025-10-13,South,626.289073627242
4506,852,2026-01-19,East,349.39192066358703
4507,193,2026-02-27,East,58.5632031567103
4508,561,2025-11-11,West,39.628896985106735
4509,754,2025-11-19,West,520.6920115181595
4510,750,2025-09-11,North,920.3176860927272
4511,1854,2025-09-09,East,546.3919828252848
4512,1555,2026-02-18,North,849.513968888725
4513,1282,2025-12-14,South,504.0090612285973
4514,327,2025-06-23,West,728.257397554676
4515,356,2025-04-03,South,975.4735235673731
4516,1616,2025-10-11,East,411.7331497726637
4517,1001,2025-04-02,West,543.3899075233143
4518,1125,2025-05-06,South,204.43839164939428
4519,335,2025-08-09,South,983.9331155405047
4520,506,2025-09-12,North,29.455550931489313
4521,1246,2025-07-18,East,227.57484022058813
4522,1099,2025-04-11,West,460.0551008415429
4523,1511,2025-08-31,West,453.2341006745849
4524,1216,2025-12-19,West,264.5744354136033
4525,640,2025-06-22,East,53.94499288171633
4526,370,2025-12-17,North,896.6553650963955
4527,1378,2025-09-19,East,844.0088039196622
4528,1992,2025-06-27,East,941.466268680229
4529,1874,2025-05-04,East,133.3897357581273
4530,347,2025-04-17,East,994.9920688850059
4531,1764,2025-07-16,East,170.5603196855459
4532,1336,2025-08-14,West,30.200202297444505
4533,976,2025-06-20,West,347.06322122526456
4534,1896,2026-01-25,North,920.2107080051903
4535,704,2025-05-01,West,878.7204340188063
4536,1384,2025-12-19,North,949.9823779701711
4537,779,2026-01-20,East,211.42208333741763
4538,178,2025-12-06,East,278.1359114693355
4539,1755,2025-05-14,East,771.5074310427962
4540,743,2025-04-03,West,329.20876631548094
4541,454,2025-04-28,South,202.47717572690544
4542,1919,2026-01-11,North,380.7280385826083
4543,1979,2025-06-27,South,829.6303408134783
4544,714,2025-05-11,North,717.2052937263726
4545,450,2025-11-08,South,41.57087405055012
4546,95,2025-12-31,South,910.7486060187668
4547,1858,2025-05-12,South,177.70943384302487
4548,1697,2025-06-22,West,480.95296986615466
4549,378,2025-04-09,North,637.586835213244
4550,676,2025-03-24,North,249.69611271216766
4551,208,2025-03-17,South,908.4748142260473
4552,628,2025-10-05,North,337.06653909125345
4553,734,2025-08-15,West,814.029010465686
4554,1972,2025-12-17,West,931.5976478230187
4555,433,2025-06-27,East,640.1567631045266
4556,18,2025-03-23,West,291.83227638785786
4557,1302,2026-02-14,West,135.31736760057828
4558,1383,2025-03-23,South,463.301010623904
4559,242,2025-07-07,North,246.97205880279415
4560,1740,2025-09-03,North,239.8647911726402
4561,1337,2025-12-23,East,946.2475190912796
4562,334,2025-04-20,North,690.4768672705917
4563,964,2025-04-29,West,286.41608059277115
4564,934,2025-05-30,East,953.5881005491806
4565,1202,2025-03-14,South,507.66955798977483
4566,890,2025-05-03,North,368.8373540336677
4567,1883,2025-10-10,East,888.3553831746274
4568,689,2025-04-26,East,362.01553332878484
4569,9,2025-08-31,West,397.8001046210558
4570,827,2026-01-25,South,853.0440469744027
4571,1563,2026-03-02,South,851.7078175755428
4572,1319,2025-10-02,West,820.0907182091388
4573,365,2025-07-19,South,403.9925976028524
4574,1469,2025-07-14,South,284.42747114502276
4575,1379,2025-05-21,West,372.0462776544912
4576,774,2025-09-08,North,663.6896828466774
4577,1967,2026-01-10,East,820.2499279906339
4578,1253,2025-10-13,South,730.5543410247125
4579,637,2025-11-30,West,451.0550527551966
4580,176,2025-08-03,South,818.7265352020252
4581,193,2025-03-31,East,511.1641847601444
4582,460,2025-03-12,West,728.0437412371202
4583,1057,2025-12-05,South,775.1382102028327
4584,1429,2025-07-24,South,546.0376676902303
4585,415,2025-10-18,North,629.5316870837423
4586,637,2025-12-28,North,179.70435967758868
4587,1158,2025-04-18,North,158.23391256255212
4588,747,2025-09-07,West,643.6574246771611
4589,1587,2025-11-29,North,786.1413760137659
4590,1955,2026-01-15,West,229.7035039924053
4591,1174,2025-12-28,South,613.0459092076409
4592,15,2025-08-06,North,919.634345598995
4593,1617,2025-03-16,South,86.81123521911535
4594,1635,2025-04-03,North,268.39682874785365
4595,537,2025-08-23,South,757.2613554143793
4596,1609,2026-01-23,West,306.8144411492028
4597,20,2025-12-21,South,284.1515839856644
4598,291,2026-01-03,East,495.04213360149225
4599,1084,2025-08-07,South,715.2943155891583
4600,308,2025-07-17,West,485.4617673063892
4601,1435,2025-12-01,South,594.8920155795817
4602,342,2026-02-21,West,594.1095960317847
4603,490,2025-06-05,West,629.1315308869225
4604,930,2026-02-08,South,87.28716607269699
4605,1728,2025-03-29,South,643.5478763783161
4606,1806,2025-06-20,East,396.21856366629703
4607,744,2025-07-31,South,426.5976130032488
4608,1042,2025-12-09,East,854.3706543121364
4609,214,2025-06-26,West,571.0969531959923
4610,1201,2025-12-08,North,650.3838789367044
4611,1159,2026-01-28,South,534.9979946061944
4612,1527,2025-09-07,East,135.13650945489115
4613,976,2025-04-05,North,294.82437148646665
4614,285,2025-11-08,North,713.5013277191342
4615,114,2025-11-28,South,707.7404664958189
4616,1624,2025-09-28,West,432.77640169833455
4617,1612,2025-07-04,South,157.9267331753913
4618,268,2025-06-27,South,375.70543414555783
4619,431,2026-02-13,North,205.85191309236262
4620,1139,2025-04-27,North,895.5369557367202
4621,1634,2025-04-28,North,684.4763541998697
4622,268,2025-10-22,East,461.5422139079012
4623,315,2025-10-26,North,107.59241736788303
4624,375,2025-04-18,East,22.524213414007182
4625,1119,2025-10-31,South,209.29412698205644
4626,1424,2025-03-18,East,520.1477302894041
4627,353,2025-08-26,South,602.0971187941159
4628,1007,2025-07-13,East,243.45405522474488
4629,659,2025-08-05,West,937.3387797686335
4630,1192,2026-02-21,West,167.57018893842977
4631,159,2026-01-07,East,969.4196298926411
4632,1990,2025-03-15,North,612.9797690356129
4633,1528,2025-04-27,West,807.7321343664
4634,1760,2026-02-15,East,641.3040028412203
4635,1427,2026-02-06,West,149.30701337258537
4636,1393,2025-07-13,South,407.8412749728853
4637,1327,2025-11-25,North,795.554770728207
4638,1471,2025-06-14,West,76.65944727891232
4639,1813,2025-10-10,West,642.1254203368959
4640,1694,2025-10-24,West,571.0968583415341
4641,191,2026-02-22,East,776.5628565324623
4642,1452,2025-05-18,East,320.5832076252478
4643,1542,2026-01-16,West,582.916453178722
4644,1382,2025-10-13,North,133.58961282829358
4645,984,2025-06-05,West,745.8653953000958
4646,1186,2025-08-24,North,105.14621077522497
4647,917,2025-09-15,West,58.687543907388125
4648,1577,2025-12-04,North,132.29447835338075
4649,238,2025-09-27,East,220.73315306525942
4650,1545,2025-04-01,East,262.40203523589787
4651,1978,2026-02-15,South,411.10460045919945
4652,1238,2025-03-12,North,123.64155733179955
4653,1856,2025-03-21,West,182.9790782450478
4654,1492,2025-11-03,West,718.8870768363021
4655,915,2025-09-22,West,483.2198121579544
4656,535,2025-04-07,South,291.95170789384076
4657,911,2025-10-28,West,388.9648322383063
4658,649,2025-07-07,East,224.46158146377954
4659,67,2025-08-08,West,440.95276491521327
4660,1300,2025-07-07,East,601.5908941468878
4661,1860,2026-02-08,West,195.72403036302921
4662,1384,2025-10-17,North,393.37870050690304
4663,760,2026-02-12,North,890.6218487792021
4664,301,2025-09-17,South,466.4994482668055
4665,754,2025-10-07,West,309.56373683704794
4666,236,2025-07-21,South,915.4079493151726
4667,1528,2026-01-21,West,958.4848708210652
4668,586,2026-03-03,East,403.6723310632923
4669,534,2025-03-23,North,351.8429490340224
4670,1792,2026-03-07,East,44.62335818628508
4671,455,2026-01-30,South,809.8217071339235
4672,1642,2025-09-27,South,611.1564312025912
4673,1639,2026-01-22,North,270.07208526062794
4674,128,2025-08-12,South,738.8003622788434
4675,435,2025-08-03,South,483.0653861907042
4676,1513,2025-07-05,South,680.8690155618078
4677,148,2025-04-27,North,758.5131698151041
4678,1326,2025-12-24,West,59.219804955325166
4679,1757,2025-04-18,East,386.87119728747535
4680,1176,2025-09-08,West,966.9194603129815
4681,1142,2025-04-17,South,206.6638481059795
4682,400,2025-04-21,North,119.83175297024864
4683,1412,2026-01-23,South,91.34768705707177
4684,330,2025-07-06,West,700.4586758735333
4685,772,2025-03-10,North,669.7794950348875
4686,1869,2025-04-14,North,632.4690497131138
4687,185,2025-09-08,West,946.6941462968613
4688,915,2025-04-29,West,953.0365907079345
4689,1949,2025-06-22,South,355.9882028621389
4690,1980,2025-09-28,South,835.5472833734746
4691,1679,2026-01-31,North,455.89051413280635
4692,464,2025-10-29,North,584.6611258275958
4693,1406,2025-08-16,South,200.59910558990143
4694,1375,2025-06-04,West,88.57762888389027
4695,292,2025-07-28,East,640.3135340769963
4696,1010,2025-04-10,West,195.77832030856874
4697,1752,2025-07-25,East,296.4458742710784
4698,1895,2025-04-15,North,661.5910555974467
4699,202,2025-06-23,East,893.9812354323383
4700,845,2026-02-19,West,727.0846582171104
4701,593,2025-04-13,North,945.1410310138097
4702,1073,2026-03-06,East,602.090505079252
4703,1468,2026-02-28,East,737.1908067015793
4704,304,2025-05-07,East,723.1909953210867
4705,295,2025-11-08,East,571.5927799784837
4706,1770,2025-07-13,West,744.428343582605
4707,1584,2025-10-31,South,250.28358222814757
4708,1837,2025-05-21,North,180.59430875426335
4709,1746,2025-05-19,North,537.5197848291779
4710,1139,2025-11-14,North,538.5160574274545
4711,964,2025-06-15,South,571.0512531250281
4712,1368,2025-05-24,East,263.9061201559447
4713,1986,2025-07-09,West,127.28970225522264
4714,1262,2025-05-23,North,862.9225442331585
4715,718,2025-06-29,West,992.8795946779791
4716,74,2025-08-17,South,576.4825750781473
4717,1321,2025-03-12,West,314.96541648411574
4718,671,2025-10-03,East,115.79353023325575
4719,882,2025-04-28,West,682.5101974634616
4720,1211,2025-08-08,South,677.8015031566634
4721,1437,2025-07-02,West,698.3359044649434
4722,140,2025-09-29,South,105.03918833616036
4723,1971,2026-01-18,East,936.9900811915662
4724,1256,2025-11-15,North,101.57780728261089
4725,1735,2025-03-08,South,204.2003834033569
4726,1257,2025-04-19,East,548.3318180941567
4727,191,2025-03-14,West,902.3024475024891
4728,1855,2025-04-09,East,233.8814047871088
4729,463,2025-09-02,North,313.97392159432087
4730,1519,2026-01-02,West,894.4669381630662
4731,1716,2025-08-30,West,256.37210155780997
4732,1398,2025-09-07,South,737.0139783966287
4733,899,2025-09-26,East,371.13665097557947
4734,305,2026-02-20,South,962.0959353531385
4735,1652,2025-03-09,South,870.3125289379246
4736,1265,2025-03-16,East,118.06752520583322
4737,137,2025-05-15,South,793.8130496025213
4738,1369,2025-12-06,East,441.6035741481675
4739,1427,2025-08-21,North,29.967684832701735
4740,1976,2025-04-10,North,150.99546250108506
4741,543,2025-04-22,South,781.6094690007643
4742,913,2025-03-08,South,590.2512449163117
4743,302,2025-11-12,South,677.1065546954032
4744,369,2025-09-28,North,859.174414662057
4745,1609,2025-07-09,East,573.6934566568718
4746,1119,2025-09-13,North,636.3677748448387
4747,1480,2025-06-02,North,661.9683876565239
4748,1960,2025-11-13,South,292.3116027586719
4749,1179,2025-08-25,South,752.2898711103002
4750,310,2025-07-20,North,527.0823533143176
4751,535,2025-11-25,North,289.08750091287135
4752,1825,2025-07-01,North,510.0875345688834
4753,1069,2025-07-19,North,606.0022699708097
4754,1381,2026-02-11,North,124.15775309371774
4755,192,2026-01-23,East,175.32033872062232
4756,581,2025-04-20,South,689.1961503196271
4757,719,2026-02-12,East,508.27644230369043
4758,622,2025-03-28,North,989.9853822264851
4759,549,2025-09-28,East,555.6859815509983
4760,479,2025-08-21,South,339.6462325187293
